,art,intensity_std,intensity_mean,phase_std,phase_mean,mod_std,mod_mean
107,Eiche,0.03295007348060608,0.41562744975090027,0.08739281445741653,1.4109784364700317,0.21649926900863647,2.4526262283325195
108,Eiche,0.04701736569404602,0.4097408354282379,0.07191457599401474,1.351352334022522,0.22810398042201996,2.4355080127716064
109,Eiche,0.036368776112794876,0.4197681248188019,0.08173301070928574,1.415419578552246,0.21882285177707672,2.4944076538085938
110,Eiche,0.05113817751407623,0.43878474831581116,0.07066660374403,1.403823733329773,0.23532497882843018,2.4185197353363037
111,Eiche,0.03559662401676178,0.3966396152973175,0.06695936620235443,1.3769619464874268,0.2120823711156845,2.4861068725585938
112,Eiche,0.028592422604560852,0.2970869541168213,0.05462462082505226,1.3068498373031616,0.3909163773059845,2.4685261249542236
113,Eiche,0.04224130138754845,0.2948111891746521,0.07637812197208405,1.2764220237731934,0.3965452313423157,2.433546543121338
114,Eiche,0.049411382526159286,0.3409358561038971,0.06767646968364716,1.3675447702407837,0.21614931523799896,2.5617148876190186
115,Eiche,0.035050153732299805,0.3678639531135559,0.06421061605215073,1.353257656097412,0.21714015305042267,2.5010809898376465
116,Eiche,0.047415249049663544,0.35415443778038025,0.08218744397163391,1.2886687517166138,0.22446902096271515,2.436753988265991
117,Eiche,0.030897386372089386,0.34771785140037537,0.05997839570045471,1.3034003973007202,0.21757176518440247,2.4517126083374023
118,Eiche,0.039507169276475906,0.372386634349823,0.07281331717967987,1.335344910621643,0.2262314409017563,2.4904065132141113
119,Eiche,0.038309454917907715,0.3713946044445038,0.06900837272405624,1.3866939544677734,0.216377854347229,2.5364129543304443
120,Eiche,0.03344481438398361,0.4369716942310333,0.058851759880781174,1.4928499460220337,0.22737516462802887,2.606444835662842
121,Eiche,0.03663000091910362,0.4598560333251953,0.08013554662466049,1.5078188180923462,0.23656876385211945,2.636701822280884
122,Eiche,0.027948882430791855,0.44332724809646606,0.06993906944990158,1.5008562803268433,0.2194642275571823,2.6436049938201904
123,Eiche,0.03436959162354469,0.39640581607818604,0.06644093990325928,1.4545693397521973,0.2220015972852707,2.594517230987549
124,Eiche,0.0498250275850296,0.47163164615631104,0.06661196798086166,1.4346771240234375,0.2451365441083908,2.484762668609619
125,Eiche,0.041341155767440796,0.4001256227493286,0.06320159137248993,1.4292705059051514,0.3997785747051239,2.5467991828918457
126,Eiche,0.037647198885679245,0.479165256023407,0.064461350440979,1.5269032716751099,0.2333366870880127,2.645840644836426
127,Eiche,0.05106241628527641,0.46307840943336487,0.07619883120059967,1.476052165031433,0.24101173877716064,2.572882652282715
128,Eiche,0.03703831508755684,0.3831268548965454,0.06672883778810501,1.4258092641830444,0.21953317523002625,2.5343973636627197
129,Eiche,0.03749247267842293,0.438256174325943,0.07155263423919678,1.5735455751419067,0.22572515904903412,2.6699116230010986
130,Eiche,0.050635527819395065,0.45774930715560913,0.09639453142881393,1.568518042564392,0.23183949291706085,2.666252374649048
131,Eiche,0.049599163234233856,0.44795334339141846,0.07176890224218369,1.5034725666046143,0.23275533318519592,2.5759222507476807
132,Eiche,0.03818661719560623,0.33802253007888794,0.0618535652756691,1.5057672262191772,0.21424219012260437,2.7295172214508057
133,Eiche,0.04592691361904144,0.44717732071876526,0.09219653904438019,1.5206177234649658,0.24195370078086853,2.59031343460083
134,Eiche,0.04295487329363823,0.4195021688938141,0.07187023013830185,1.5860919952392578,0.22266201674938202,2.698554039001465
135,Eiche,0.033746715635061264,0.40716615319252014,0.06631556898355484,1.5293656587600708,0.22667087614536285,2.658555030822754
136,Eiche,0.04419400915503502,0.4740082025527954,0.06831511110067368,1.59695565700531,0.2103516161441803,2.737306594848633
137,Eiche,0.05012587457895279,0.4885481595993042,0.07239419221878052,1.6176471710205078,0.20602810382843018,2.741300582885742
138,Eiche,0.038555800914764404,0.4223538935184479,0.05272282660007477,1.524916172027588,0.20529666543006897,2.6485342979431152
139,Eiche,0.042058978229761124,0.39665448665618896,0.06577952951192856,1.52732253074646,0.2035341113805771,2.698269844055176
140,Eiche,0.04482734203338623,0.43375182151794434,0.07739701867103577,1.5292184352874756,0.20910486578941345,2.6279263496398926
141,Eiche,0.04288506507873535,0.4549086391925812,0.06647660583257675,1.6311373710632324,0.2014327198266983,2.802938938140869
142,Eiche,0.048660289496183395,0.42173999547958374,0.06360422074794769,1.5632071495056152,0.21107256412506104,2.7161381244659424
143,Eiche,0.0438956692814827,0.39902910590171814,0.05710497498512268,1.587410807609558,0.2056625932455063,2.794313430786133
144,Kiefer,0.06316640973091125,0.6016229391098022,0.06670017540454865,1.5223644971847534,0.19473117589950562,2.62577223777771
145,Kiefer,0.046522106975317,0.622558057308197,0.058422308415174484,1.4128552675247192,0.18386946618556976,2.541660785675049
146,Kiefer,0.08299732208251953,0.6614770889282227,0.07692611962556839,1.4935005903244019,0.18613074719905853,2.6113052368164062
147,Kiefer,0.06083248555660248,0.5592346787452698,0.04362171143293381,1.382171630859375,0.19975942373275757,2.501497507095337
148,Kiefer,0.057147614657878876,0.6352027654647827,0.049672532826662064,1.5310593843460083,0.1808217316865921,2.632089614868164
149,Kiefer,0.06049098074436188,0.5866891145706177,0.04549787566065788,1.4650732278823853,0.18536405265331268,2.5938363075256348
150,Kiefer,0.06102367118000984,0.5922603011131287,0.059503134340047836,1.4774317741394043,0.18866665661334991,2.5906293392181396
151,Kiefer,0.10520575195550919,0.7411436438560486,0.07946208864450455,1.7533437013626099,0.21288737654685974,2.9010255336761475
152,Kiefer,0.04833890125155449,0.5631029605865479,0.04309816285967827,1.4423002004623413,0.18808113038539886,2.550518751144409
153,Kiefer,0.07368598133325577,0.5652419924736023,0.042739298194646835,1.3781962394714355,0.1967579573392868,2.5333633422851562
154,Kiefer,0.07843759655952454,0.7015500068664551,0.0482858270406723,1.6044087409973145,0.18656639754772186,2.713918447494507
155,Kiefer,0.08533605188131332,0.6692769527435303,0.05121896415948868,1.5111057758331299,0.19656185805797577,2.6436116695404053
156,Kiefer,0.10896379500627518,0.7359218597412109,0.07865612208843231,1.4876987934112549,0.21760644018650055,2.6610426902770996
157,Kiefer,0.06632394343614578,0.8447977304458618,0.057025741785764694,1.8682681322097778,0.2027295082807541,3.0771889686584473
158,Kiefer,0.05654127523303032,0.6429696083068848,0.045470256358385086,1.5455636978149414,0.18806523084640503,2.649690866470337
159,Kiefer,0.041347067803144455,0.6214379668235779,0.04601927846670151,1.4795397520065308,0.1896369904279709,2.5966691970825195
160,Kiefer,0.04604066535830498,0.46925613284111023,0.047163575887680054,1.361161470413208,0.19375890493392944,2.5374505519866943
161,Kiefer,0.04894139617681503,0.45956140756607056,0.054449412971735,1.3357208967208862,0.20600764453411102,2.5205469131469727
162,Kiefer,0.07294932007789612,0.47408607602119446,0.06806295365095139,1.3924466371536255,0.21810825169086456,2.6103200912475586
163,Kiefer,0.05863416939973831,0.4834524989128113,0.05395728349685669,1.391502857208252,0.2035236656665802,2.591110944747925
164,Kiefer,0.05887957289814949,0.5023724436759949,0.046732060611248016,1.5238817930221558,0.19865788519382477,2.6789791584014893
165,Kiefer,0.0322595052421093,0.4595748782157898,0.046381834894418716,1.512294888496399,0.19690705835819244,2.689476251602173
166,Kiefer,0.042460501194000244,0.4887961447238922,0.04723517596721649,1.5198687314987183,0.19424130022525787,2.693274974822998
167,Kiefer,0.05619291961193085,0.513363242149353,0.05082087218761444,1.5261083841323853,0.19632379710674286,2.690035581588745
168,Kiefer,0.054430123418569565,0.5587444305419922,0.09150490909814835,1.5080955028533936,0.2018936574459076,2.7089765071868896
169,Kiefer,0.05041726678609848,0.5111491084098816,0.059535913169384,1.4368995428085327,0.20740804076194763,2.663748025894165
170,Kiefer,0.07016181200742722,0.5260716080665588,0.06764720380306244,1.448132038116455,0.2188422828912735,2.6887001991271973
171,Kiefer,0.059044402092695236,0.5223255157470703,0.06782600283622742,1.500713586807251,0.20324550569057465,2.7230474948883057
172,Kiefer,0.04301462322473526,0.5585019588470459,0.050473183393478394,1.5818413496017456,0.19519121944904327,2.785123586654663
173,Kiefer,0.03916636481881142,0.491986483335495,0.05187906697392464,1.5214799642562866,0.19872935116291046,2.7285242080688477
174,Kiefer,0.04065132513642311,0.49865981936454773,0.06169778108596802,1.5048943758010864,0.19898872077465057,2.7014658451080322
175,Kiefer,0.050768766552209854,0.49539974331855774,0.05186780169606209,1.49613618850708,0.20445074141025543,2.6864748001098633
176,Kiefer,0.06715212017297745,0.5350642800331116,0.05502120405435562,1.5800312757492065,0.20551224052906036,2.7355523109436035
177,Kiefer,0.07947918027639389,0.5757856369018555,0.07669961452484131,1.6292327642440796,0.20260517299175262,2.8227574825286865
178,Kiefer,0.09688921272754669,0.5727360248565674,0.07623160630464554,1.6365717649459839,0.2062939703464508,2.865983724594116
179,Kiefer,0.12324824929237366,0.693884015083313,0.10917770117521286,1.6849619150161743,0.23311419785022736,2.9338512420654297
180,Kiefer,0.07694798707962036,0.5691749453544617,0.10435402393341064,1.5685592889785767,0.25059908628463745,2.8507540225982666
181,Kiefer,0.07909328490495682,0.6472535133361816,0.06789172440767288,1.5498535633087158,0.21414998173713684,2.7402520179748535
182,Kiefer,0.11085032671689987,0.615376353263855,0.08606316149234772,1.483025312423706,0.2131948173046112,2.678204298019409
183,Kiefer,0.07572691142559052,0.7049742341041565,0.06263064593076706,1.570921540260315,0.17498010396957397,2.733511447906494
184,Kiefer,0.08708027750253677,0.6414754986763,0.06452476978302002,1.6529755592346191,0.18661610782146454,2.844540596008301
185,Kiefer,0.07830982655286789,0.6268860101699829,0.05161183699965477,1.5857535600662231,0.18297964334487915,2.7473015785217285
186,Kiefer,0.06682512909173965,0.6790845394134521,0.05401419475674629,1.4954580068588257,0.17977368831634521,2.6478817462921143
187,Kiefer,0.08848002552986145,0.6791970729827881,0.08149786293506622,1.4834866523742676,0.1916559934616089,2.701608896255493
188,Kiefer,0.094306580722332,0.6341179609298706,0.09200422465801239,1.6085875034332275,0.21633772552013397,2.834965467453003
189,Kiefer,0.09357543289661407,0.5780225992202759,0.0692765936255455,1.6237914562225342,0.19010362029075623,2.8170125484466553
190,Kiefer,0.10495004802942276,0.6644691824913025,0.08449649810791016,1.512921929359436,0.18619319796562195,2.6904566287994385
191,Kiefer,0.07684216648340225,0.6313478350639343,0.06390777975320816,1.6385425329208374,0.18585753440856934,2.838561534881592
192,Laerche,0.03752671927213669,0.28660157322883606,0.07152187079191208,1.000014305114746,0.4218275845050812,1.9462746381759644
193,Laerche,0.03401658684015274,0.23158344626426697,0.05437365919351578,0.8533480763435364,0.561392605304718,1.8749054670333862
194,Laerche,0.03157033398747444,0.21700860559940338,0.06121073290705681,0.8171371817588806,0.46935591101646423,1.8990612030029297
195,Laerche,0.0438217893242836,0.24295762181282043,0.08760711550712585,0.8891569972038269,0.46506190299987793,1.9806547164916992
196,Laerche,0.029604017734527588,0.2976357936859131,0.054551661014556885,0.9962031841278076,0.2655089497566223,2.0381312370300293
197,Laerche,0.03775094076991081,0.23987647891044617,0.05554118752479553,0.9190722107887268,0.6520693302154541,2.0129129886627197
198,Laerche,0.03300129994750023,0.2257509082555771,0.06288963556289673,0.8185456991195679,0.6609663963317871,1.8886467218399048
199,Laerche,0.037739794701337814,0.26349788904190063,0.062169384211301804,0.9815353155136108,0.2826753556728363,2.0713202953338623
200,Laerche,0.026620110496878624,0.2607594132423401,0.049122195690870285,0.9513898491859436,0.4382898509502411,2.002849817276001
201,Laerche,0.034667789936065674,0.21942582726478577,0.06745380163192749,0.853965699672699,0.5743066072463989,1.9597138166427612
202,Laerche,0.03698797523975372,0.27614307403564453,0.055911604315042496,0.9366955161094666,0.43279263377189636,1.9853489398956299
203,Laerche,0.038270365446805954,0.3117799162864685,0.05120057985186577,0.998349666595459,0.4247184693813324,2.0210578441619873
204,Laerche,0.03293626010417938,0.2922297418117523,0.05237598344683647,0.9908449649810791,0.42777690291404724,2.0103650093078613
205,Laerche,0.04136792570352554,0.21382023394107819,0.07059624791145325,0.8608319759368896,0.6751804351806641,2.0327696800231934
206,Laerche,0.03339903801679611,0.27966800332069397,0.05137735977768898,1.003174901008606,0.43114012479782104,2.0803515911102295
207,Laerche,0.03464050218462944,0.23623694479465485,0.06203874945640564,0.9582535028457642,0.5580286383628845,2.098958969116211
208,Laerche,0.024816056713461876,0.21226385235786438,0.05466051399707794,0.9334660172462463,0.6553483009338379,2.086216926574707
209,Laerche,0.03277848660945892,0.21298450231552124,0.07635975629091263,0.9242513179779053,0.657343864440918,2.1006271839141846
210,Laerche,0.022319521754980087,0.2116338610649109,0.05813749507069588,0.8944209814071655,0.6559541821479797,2.0525636672973633
211,Laerche,0.02540569193661213,0.27729812264442444,0.05528831481933594,1.0961997509002686,0.5347707867622375,2.2456343173980713
212,Laerche,0.026743363589048386,0.26363611221313477,0.05978952348232269,1.0745872259140015,0.426555335521698,2.240753173828125
213,Laerche,0.028344545513391495,0.2562008500099182,0.0616874136030674,1.0313538312911987,0.5451772809028625,2.1678571701049805
214,Laerche,0.029980681836605072,0.2573683559894562,0.054684411734342575,1.0171895027160645,0.5440541505813599,2.1418991088867188
215,Laerche,0.036301806569099426,0.27954211831092834,0.07528332620859146,1.0265429019927979,0.5380504131317139,2.1523044109344482
216,Laerche,0.030692892149090767,0.23655223846435547,0.06760699301958084,0.9836090803146362,0.5549414753913879,2.170997142791748
217,Laerche,0.03264927864074707,0.21179157495498657,0.08806850761175156,0.9595400094985962,0.5653778314590454,2.1858608722686768
218,Laerche,0.0327475406229496,0.20879334211349487,0.10031095147132874,0.9504037499427795,0.6536703705787659,2.1702284812927246
219,Laerche,0.047183189541101456,0.24156153202056885,0.12337575107812881,0.9819629788398743,0.642650842666626,2.1597206592559814
220,Laerche,0.030442817136645317,0.27450254559516907,0.056887537240982056,0.9786725640296936,0.5420718193054199,2.0536718368530273
221,Laerche,0.027863217517733574,0.2455383986234665,0.05648301541805267,0.9333543181419373,0.5538433790206909,2.047640562057495
222,Laerche,0.0315060056746006,0.2500579059123993,0.056645262986421585,0.9233617782592773,0.5508558750152588,2.026993989944458
223,Laerche,0.02624003402888775,0.24816493690013885,0.0543842576444149,0.9170012474060059,0.553091287612915,2.007840156555176
